10	10	3.67	0.77	1.27	3103.36
10	15	3.19	0.95	1.46	2936.64
10	20	3.06	1.20	1.72	4072.80
10	25	3.24	1.57	2.12	2938.68
10	30	3.16	1.82	2.31	2480.23
10	35	3.18	2.11	2.54	2481.15
10	40	3.15	2.39	2.72	2473.62
